Date,TransactionID,Quantity,UnitPrice,StoreLocation,PaymentType,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,CustomerID,StaffID,WeatherID,ProductID
2023-02-08 22:00:00,935,5,12.26516639437263,East,Credit Card,26,Phone Order,Wednesday,61.325831971863145,935,935,844,8
2023-02-08 23:00:00,936,1,5.200515248890935,North,Credit Card,56,In Store,Wednesday,5.200515248890935,936,936,845,13
2023-02-09 00:00:00,937,2,11.146088546644089,South,Online,27,In Store,Thursday,22.29217709328817,937,937,846,4
2023-02-09 01:00:00,938,3,14.716613494255132,North,Online,40,Phone Order,Thursday,44.1498404827654,938,938,847,10
2023-02-09 02:00:00,939,1,5.2326249593988825,East,Credit Card,32,Phone Order,Thursday,5.2326249593988825,939,939,848,3
2023-02-09 03:00:00,940,1,9.213229477793655,South,Credit Card,56,Online Order,Thursday,9.213229477793655,940,940,849,5
2023-02-09 04:00:00,941,5,8.119345389340848,East,Online,34,Phone Order,Thursday,40.59672694670424,941,941,850,11
2023-02-09 05:00:00,942,1,5.629781433643823,South,Online,30,In Store,Thursday,5.629781433643823,942,942,7,13
2023-02-09 06:00:00,943,1,12.188901348718062,East,Online,51,Phone Order,Thursday,12.188901348718062,943,943,851,1
2023-02-09 07:00:00,944,1,7.725849398422348,South,Credit Card,17,Phone Order,Thursday,7.725849398422348,944,944,852,9
2023-02-09 08:00:00,945,5,16.146223094470702,South,Cash,41,Online Order,Thursday,80.73111547235351,945,945,853,12
2023-02-09 09:00:00,946,3,17.718918256450227,South,Cash,29,Online Order,Thursday,53.15675476935069,946,946,854,4
2023-02-09 10:00:00,947,3,13.183777740037216,South,Cash,48,Online Order,Thursday,39.55133322011165,947,947,855,1
2023-02-09 11:00:00,948,1,19.72561013781712,West,Cash,59,Online Order,Thursday,19.72561013781712,948,948,856,17
2023-02-09 12:00:00,949,5,11.75717857205893,East,Credit Card,36,In Store,Thursday,58.78589286029465,949,949,857,1
2023-02-09 13:00:00,950,3,12.700523153373734,East,Cash,54,Phone Order,Thursday,38.1015694601212,950,950,858,5
2023-02-09 14:00:00,951,3,19.83826630936625,West,Online,37,Phone Order,Thursday,59.51479892809876,951,951,859,1
2023-02-09 15:00:00,952,3,8.473226539475732,South,Online,18,Online Order,Thursday,25.4196796184272,952,952,860,2
2023-02-09 16:00:00,953,5,19.138189095153574,South,Cash,55,In Store,Thursday,95.69094547576788,953,953,861,16
2023-02-09 17:00:00,954,5,5.642563326786699,East,Online,37,In Store,Thursday,28.212816633933496,954,954,862,4
2023-02-09 18:00:00,955,1,11.69580335394792,West,Credit Card,23,Phone Order,Thursday,11.69580335394792,955,955,863,12
2023-02-09 19:00:00,956,4,6.050052681995987,South,Cash,38,Online Order,Thursday,24.200210727983947,956,956,864,1
2023-02-09 20:00:00,957,3,15.938521143704644,South,Cash,35,Phone Order,Thursday,47.81556343111393,957,957,865,18
2023-02-09 21:00:00,958,4,14.126134038200266,South,Credit Card,55,Phone Order,Thursday,56.504536152801066,958,958,866,16
2023-02-09 22:00:00,959,5,15.599513952013949,North,Online,30,In Store,Thursday,77.99756976006974,959,959,867,1
2023-02-09 23:00:00,960,5,10.617205999520255,West,Credit Card,39,In Store,Thursday,53.08602999760127,960,960,868,11
2023-02-10 00:00:00,961,5,10.542229010470704,South,Credit Card,40,Phone Order,Friday,52.71114505235352,961,961,869,2
2023-02-10 01:00:00,962,4,5.679789184413419,North,Online,59,Online Order,Friday,22.71915673765368,962,962,870,13
2023-02-10 02:00:00,963,5,10.249174092944596,West,Credit Card,23,Online Order,Friday,51.24587046472298,963,963,871,2
2023-02-10 03:00:00,964,1,18.93932603393089,South,Online,29,Phone Order,Friday,18.93932603393089,964,964,872,1
2023-02-10 04:00:00,965,5,10.688398057706737,East,Online,53,Phone Order,Friday,53.44199028853368,965,965,873,4
2023-02-10 05:00:00,966,2,17.47051559332955,North,Credit Card,47,Online Order,Friday,34.9410311866591,966,966,874,10
2023-02-10 06:00:00,967,4,17.634882571249012,North,Online,15,Online Order,Friday,70.53953028499605,967,967,875,12
2023-02-10 07:00:00,968,2,10.598617345688506,South,Credit Card,19,Online Order,Friday,21.19723469137701,968,968,876,2
2023-02-10 08:00:00,969,5,14.479830205942836,South,Online,23,Phone Order,Friday,72.39915102971418,969,969,877,14
2023-02-10 09:00:00,970,1,6.43057403409588,North,Cash,58,In Store,Friday,6.43057403409588,970,970,878,2
2023-02-10 10:00:00,971,3,6.555178711014147,East,Online,20,Online Order,Friday,19.66553613304244,971,971,879,10
2023-02-10 11:00:00,972,5,5.7298649549257,East,Online,42,Online Order,Friday,28.649324774628496,972,972,880,9
2023-02-10 12:00:00,973,1,13.715226400626642,West,Credit Card,59,Online Order,Friday,13.715226400626642,973,973,881,6
2023-02-10 13:00:00,974,4,11.391064664391456,South,Online,40,Phone Order,Friday,45.56425865756582,974,974,7,12
2023-02-10 14:00:00,975,2,13.2204853499636,East,Cash,42,In Store,Friday,26.440970699927203,975,975,882,12
2023-02-10 15:00:00,976,2,12.816097857625817,West,Cash,54,In Store,Friday,25.632195715251637,976,976,883,8
2023-02-10 16:00:00,977,2,10.253044866360954,East,Online,29,Online Order,Friday,20.506089732721907,977,977,884,6
2023-02-10 17:00:00,978,4,15.162101222352094,South,Online,20,Phone Order,Friday,60.648404889408376,978,978,9,11
2023-02-10 18:00:00,979,1,16.37752821374586,West,Cash,41,In Store,Friday,16.37752821374586,979,979,885,16
2023-02-10 19:00:00,980,4,5.219423883165136,West,Credit Card,52,Phone Order,Friday,20.877695532660542,980,980,886,16
2023-02-10 20:00:00,981,2,8.108634496533174,West,Cash,18,In Store,Friday,16.217268993066348,981,981,7,16
2023-02-10 21:00:00,982,5,15.698538021250052,East,Cash,25,Online Order,Friday,78.49269010625025,982,982,887,9
2023-02-10 22:00:00,983,3,10.799302589507512,South,Online,35,Phone Order,Friday,32.397907768522536,983,983,888,15
2023-02-10 23:00:00,984,4,14.937259204124125,West,Online,44,Online Order,Friday,59.74903681649649,984,984,7,3
2023-02-11 00:00:00,985,4,10.204439896018377,North,Cash,32,In Store,Saturday,40.81775958407351,985,985,889,2
2023-02-11 01:00:00,986,1,10.861327284944556,South,Credit Card,49,In Store,Saturday,10.861327284944556,986,986,890,2
2023-02-11 02:00:00,987,1,7.3801831053452736,North,Cash,17,Online Order,Saturday,7.3801831053452736,987,987,891,6
2023-02-11 03:00:00,988,4,8.8734652949924,North,Cash,26,In Store,Saturday,35.4938611799696,988,988,9,4
2023-02-11 04:00:00,989,2,14.081176362613808,West,Credit Card,41,Online Order,Saturday,28.162352725227617,989,989,892,18
2023-02-11 05:00:00,990,3,11.497446669727497,West,Cash,44,Online Order,Saturday,34.492340009182485,990,990,893,4
2023-02-11 06:00:00,991,1,16.61454024416893,East,Cash,35,Online Order,Saturday,16.61454024416893,991,991,894,8
2023-02-11 07:00:00,992,2,17.788774324075142,East,Online,52,In Store,Saturday,35.577548648150284,992,992,895,3
2023-02-11 08:00:00,993,5,13.1246962732514,East,Credit Card,35,Phone Order,Saturday,65.623481366257,993,993,896,16
2023-02-11 09:00:00,994,1,16.37400938084089,South,Online,52,Online Order,Saturday,16.37400938084089,994,994,897,7
2023-02-11 10:00:00,995,2,9.60356769791855,East,Online,54,Phone Order,Saturday,19.2071353958371,995,995,898,7
2023-02-11 11:00:00,996,2,11.224568231001172,North,Credit Card,29,In Store,Saturday,22.449136462002347,996,996,899,1
2023-02-11 12:00:00,997,3,15.691665143252465,East,Credit Card,32,In Store,Saturday,47.074995429757394,997,997,900,4
2023-02-11 13:00:00,998,3,10.79317989225546,West,Cash,43,Phone Order,Saturday,32.37953967676638,998,998,901,17
2023-02-11 14:00:00,999,5,13.827574027384832,East,Online,52,Online Order,Saturday,69.13787013692416,999,999,902,17
2023-02-11 15:00:00,1000,2,7.780591686237672,South,Credit Card,35,In Store,Saturday,15.561183372475345,1000,1000,903,9
